"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 9","Season onset","Bin","week","14","15",0
"HHS Region 9","Season onset","Bin","week","15","16",0
"HHS Region 9","Season onset","Bin","week","16","17",0
"HHS Region 9","Season onset","Bin","week","17","18",0
"HHS Region 9","Season onset","Bin","week","18","19",0
"HHS Region 9","Season onset","Bin","week","19","20",0
"HHS Region 9","Season onset","Bin","week","20","21",0
"HHS Region 9","Season onset","Bin","week","none","none",0
"HHS Region 9","Season peak week","Point","week",NA,NA,4
"HHS Region 9","Season peak week","Bin","week","40","41",0
"HHS Region 9","Season peak week","Bin","week","41","42",0
"HHS Region 9","Season peak week","Bin","week","42","43",0
"HHS Region 9","Season peak week","Bin","week","43","44",0
"HHS Region 9","Season peak week","Bin","week","44","45",0
"HHS Region 9","Season peak week","Bin","week","45","46",0
"HHS Region 9","Season peak week","Bin","week","46","47",0
"HHS Region 9","Season peak week","Bin","week","47","48",0
"HHS Region 9","Season peak week","Bin","week","48","49",0
"HHS Region 9","Season peak week","Bin","week","49","50",0
"HHS Region 9","Season peak week","Bin","week","50","51",0
"HHS Region 9","Season peak week","Bin","week","51","52",0
"HHS Region 9","Season peak week","Bin","week","52","53",0
"HHS Region 9","Season peak week","Bin","week","53","54",0
"HHS Region 9","Season peak week","Bin","week","1","2",0
"HHS Region 9","Season peak week","Bin","week","2","3",0
"HHS Region 9","Season peak week","Bin","week","3","4",0
"HHS Region 9","Season peak week","Bin","week","4","5",0.940910006039863
"HHS Region 9","Season peak week","Bin","week","5","6",0
"HHS Region 9","Season peak week","Bin","week","6","7",0
"HHS Region 9","Season peak week","Bin","week","7","8",0
"HHS Region 9","Season peak week","Bin","week","8","9",0
"HHS Region 9","Season peak week","Bin","week","9","10",0
"HHS Region 9","Season peak week","Bin","week","10","11",0
"HHS Region 9","Season peak week","Bin","week","11","12",0
"HHS Region 9","Season peak week","Bin","week","12","13",0.000100664384940608
"HHS Region 9","Season peak week","Bin","week","13","14",0.00221461646869337
"HHS Region 9","Season peak week","Bin","week","14","15",0.00241594523857459
"HHS Region 9","Season peak week","Bin","week","15","16",0.00603986309643647
"HHS Region 9","Season peak week","Bin","week","16","17",0.0064425206361989
"HHS Region 9","Season peak week","Bin","week","17","18",0.00432856855244614
"HHS Region 9","Season peak week","Bin","week","18","19",0.00513388363197101
"HHS Region 9","Season peak week","Bin","week","19","20",0.0088584658747735
"HHS Region 9","Season peak week","Bin","week","20","21",0.0235554660761023
"HHS Region 9","Season peak percentage","Point","percent",NA,NA,5
"HHS Region 9","Season peak percentage","Bin","percent","0","0.1",0
"HHS Region 9","Season peak percentage","Bin","percent","0.1","0.2",0
"HHS Region 9","Season peak percentage","Bin","percent","0.2","0.3",0
"HHS Region 9","Season peak percentage","Bin","percent","0.3","0.4",0
"HHS Region 9","Season peak percentage","Bin","percent","0.4","0.5",0
"HHS Region 9","Season peak percentage","Bin","percent","0.5","0.6",0
"HHS Region 9","Season peak percentage","Bin","percent","0.6","0.7",0
"HHS Region 9","Season peak percentage","Bin","percent","0.7","0.8",0
"HHS Region 9","Season peak percentage","Bin","percent","0.8","0.9",0
"HHS Region 9","Season peak percentage","Bin","percent","0.9","1",0
"HHS Region 9","Season peak percentage","Bin","percent","1","1.1",0
"HHS Region 9","Season peak percentage","Bin","percent","1.1","1.2",0
"HHS Region 9","Season peak percentage","Bin","percent","1.2","1.3",0
"HHS Region 9","Season peak percentage","Bin","percent","1.3","1.4",0
"HHS Region 9","Season peak percentage","Bin","percent","1.4","1.5",0
"HHS Region 9","Season peak percentage","Bin","percent","1.5","1.6",0
"HHS Region 9","Season peak percentage","Bin","percent","1.6","1.7",0
"HHS Region 9","Season peak percentage","Bin","percent","1.7","1.8",0
"HHS Region 9","Season peak percentage","Bin","percent","1.8","1.9",0
"HHS Region 9","Season peak percentage","Bin","percent","1.9","2",0
"HHS Region 9","Season peak percentage","Bin","percent","2","2.1",0
"HHS Region 9","Season peak percentage","Bin","percent","2.1","2.2",0
"HHS Region 9","Season peak percentage","Bin","percent","2.2","2.3",0
"HHS Region 9","Season peak percentage","Bin","percent","2.3","2.4",0
"HHS Region 9","Season peak percentage","Bin","percent","2.4","2.5",0
"HHS Region 9","Season peak percentage","Bin","percent","2.5","2.6",0
"HHS Region 9","Season peak percentage","Bin","percent","2.6","2.7",0
"HHS Region 9","Season peak percentage","Bin","percent","2.7","2.8",0
"HHS Region 9","Season peak percentage","Bin","percent","2.8","2.9",0
"HHS Region 9","Season peak percentage","Bin","percent","2.9","3",0
"HHS Region 9","Season peak percentage","Bin","percent","3","3.1",0
"HHS Region 9","Season peak percentage","Bin","percent","3.1","3.2",0
"HHS Region 9","Season peak percentage","Bin","percent","3.2","3.3",0
"HHS Region 9","Season peak percentage","Bin","percent","3.3","3.4",0
"HHS Region 9","Season peak percentage","Bin","percent","3.4","3.5",0
"HHS Region 9","Season peak percentage","Bin","percent","3.5","3.6",0
"HHS Region 9","Season peak percentage","Bin","percent","3.6","3.7",0
"HHS Region 9","Season peak percentage","Bin","percent","3.7","3.8",0
"HHS Region 9","Season peak percentage","Bin","percent","3.8","3.9",0
"HHS Region 9","Season peak percentage","Bin","percent","3.9","4",0
"HHS Region 9","Season peak percentage","Bin","percent","4","4.1",0
"HHS Region 9","Season peak percentage","Bin","percent","4.1","4.2",0
"HHS Region 9","Season peak percentage","Bin","percent","4.2","4.3",0
"HHS Region 9","Season peak percentage","Bin","percent","4.3","4.4",0
"HHS Region 9","Season peak percentage","Bin","percent","4.4","4.5",0
"HHS Region 9","Season peak percentage","Bin","percent","4.5","4.6",0
"HHS Region 9","Season peak percentage","Bin","percent","4.6","4.7",0
"HHS Region 9","Season peak percentage","Bin","percent","4.7","4.8",0
"HHS Region 9","Season peak percentage","Bin","percent","4.8","4.9",0
"HHS Region 9","Season peak percentage","Bin","percent","4.9","5",0
"HHS Region 9","Season peak percentage","Bin","percent","5","5.1",0.9347
"HHS Region 9","Season peak percentage","Bin","percent","5.1","5.2",0.0051
"HHS Region 9","Season peak percentage","Bin","percent","5.2","5.3",0.0039
"HHS Region 9","Season peak percentage","Bin","percent","5.3","5.4",0.0044
"HHS Region 9","Season peak percentage","Bin","percent","5.4","5.5",0.0044
"HHS Region 9","Season peak percentage","Bin","percent","5.5","5.6",0.0031
"HHS Region 9","Season peak percentage","Bin","percent","5.6","5.7",0.0044
"HHS Region 9","Season peak percentage","Bin","percent","5.7","5.8",0.003
"HHS Region 9","Season peak percentage","Bin","percent","5.8","5.9",0.0034
"HHS Region 9","Season peak percentage","Bin","percent","5.9","6",0.0022
"HHS Region 9","Season peak percentage","Bin","percent","6","6.1",0.0023
"HHS Region 9","Season peak percentage","Bin","percent","6.1","6.2",0.0014
"HHS Region 9","Season peak percentage","Bin","percent","6.2","6.3",0.00369999999999999
"HHS Region 9","Season peak percentage","Bin","percent","6.3","6.4",0.0018
"HHS Region 9","Season peak percentage","Bin","percent","6.4","6.5",0.0015
"HHS Region 9","Season peak percentage","Bin","percent","6.5","6.6",0.0011
"HHS Region 9","Season peak percentage","Bin","percent","6.6","6.7",0.0014
"HHS Region 9","Season peak percentage","Bin","percent","6.7","6.8",0.0011
"HHS Region 9","Season peak percentage","Bin","percent","6.8","6.9",0.000799999999999999
"HHS Region 9","Season peak percentage","Bin","percent","6.9","7",0.000999999999999999
"HHS Region 9","Season peak percentage","Bin","percent","7","7.1",9e-04
"HHS Region 9","Season peak percentage","Bin","percent","7.1","7.2",0.000999999999999999
"HHS Region 9","Season peak percentage","Bin","percent","7.2","7.3",0.0013
"HHS Region 9","Season peak percentage","Bin","percent","7.3","7.4",0.000799999999999999
"HHS Region 9","Season peak percentage","Bin","percent","7.4","7.5",9e-04
"HHS Region 9","Season peak percentage","Bin","percent","7.5","7.6",0.000699999999999999
"HHS Region 9","Season peak percentage","Bin","percent","7.6","7.7",0.000799999999999999
"HHS Region 9","Season peak percentage","Bin","percent","7.7","7.8",0.000599999999999999
"HHS Region 9","Season peak percentage","Bin","percent","7.8","7.9",0.000599999999999999
"HHS Region 9","Season peak percentage","Bin","percent","7.9","8",3e-04
"HHS Region 9","Season peak percentage","Bin","percent","8","8.1",0.000699999999999999
"HHS Region 9","Season peak percentage","Bin","percent","8.1","8.2",5e-04
"HHS Region 9","Season peak percentage","Bin","percent","8.2","8.3",3e-04
"HHS Region 9","Season peak percentage","Bin","percent","8.3","8.4",4e-04
"HHS Region 9","Season peak percentage","Bin","percent","8.4","8.5",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","8.5","8.6",9e-04
"HHS Region 9","Season peak percentage","Bin","percent","8.6","8.7",3e-04
"HHS Region 9","Season peak percentage","Bin","percent","8.7","8.8",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","8.8","8.9",3e-04
"HHS Region 9","Season peak percentage","Bin","percent","8.9","9",2e-04
"HHS Region 9","Season peak percentage","Bin","percent","9","9.1",5e-04
"HHS Region 9","Season peak percentage","Bin","percent","9.1","9.2",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","9.2","9.3",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","9.3","9.4",2e-04
"HHS Region 9","Season peak percentage","Bin","percent","9.4","9.5",2e-04
"HHS Region 9","Season peak percentage","Bin","percent","9.5","9.6",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","9.6","9.7",0
"HHS Region 9","Season peak percentage","Bin","percent","9.7","9.8",4e-04
"HHS Region 9","Season peak percentage","Bin","percent","9.8","9.9",3e-04
"HHS Region 9","Season peak percentage","Bin","percent","9.9","10",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","10","10.1",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","10.1","10.2",0
"HHS Region 9","Season peak percentage","Bin","percent","10.2","10.3",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","10.3","10.4",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","10.4","10.5",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","10.5","10.6",0
"HHS Region 9","Season peak percentage","Bin","percent","10.6","10.7",2e-04
"HHS Region 9","Season peak percentage","Bin","percent","10.7","10.8",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","10.8","10.9",2e-04
"HHS Region 9","Season peak percentage","Bin","percent","10.9","11",0
"HHS Region 9","Season peak percentage","Bin","percent","11","11.1",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","11.1","11.2",0
"HHS Region 9","Season peak percentage","Bin","percent","11.2","11.3",0
"HHS Region 9","Season peak percentage","Bin","percent","11.3","11.4",0
"HHS Region 9","Season peak percentage","Bin","percent","11.4","11.5",0
"HHS Region 9","Season peak percentage","Bin","percent","11.5","11.6",0
"HHS Region 9","Season peak percentage","Bin","percent","11.6","11.7",0
"HHS Region 9","Season peak percentage","Bin","percent","11.7","11.8",2e-04
"HHS Region 9","Season peak percentage","Bin","percent","11.8","11.9",0
"HHS Region 9","Season peak percentage","Bin","percent","11.9","12",0
"HHS Region 9","Season peak percentage","Bin","percent","12","12.1",0
"HHS Region 9","Season peak percentage","Bin","percent","12.1","12.2",0
"HHS Region 9","Season peak percentage","Bin","percent","12.2","12.3",0
"HHS Region 9","Season peak percentage","Bin","percent","12.3","12.4",9.99999999999999e-05
"HHS Region 9","Season peak percentage","Bin","percent","12.4","12.5",0
"HHS Region 9","Season peak percentage","Bin","percent","12.5","12.6",0
"HHS Region 9","Season peak percentage","Bin","percent","12.6","12.7",0
"HHS Region 9","Season peak percentage","Bin","percent","12.7","12.8",0
"HHS Region 9","Season peak percentage","Bin","percent","12.8","12.9",0
"HHS Region 9","Season peak percentage","Bin","percent","12.9","13",0
"HHS Region 9","Season peak percentage","Bin","percent","13","100",3e-04
"HHS Region 9","1 wk ahead","Point","percent",NA,NA,1.86553230593754
"HHS Region 9","1 wk ahead","Bin","percent","0","0.1",0
"HHS Region 9","1 wk ahead","Bin","percent","0.1","0.2",0
"HHS Region 9","1 wk ahead","Bin","percent","0.2","0.3",0
"HHS Region 9","1 wk ahead","Bin","percent","0.3","0.4",0
"HHS Region 9","1 wk ahead","Bin","percent","0.4","0.5",0
"HHS Region 9","1 wk ahead","Bin","percent","0.5","0.6",3e-04
"HHS Region 9","1 wk ahead","Bin","percent","0.6","0.7",4e-04
"HHS Region 9","1 wk ahead","Bin","percent","0.7","0.8",0.0013
"HHS Region 9","1 wk ahead","Bin","percent","0.8","0.9",0.0032
"HHS Region 9","1 wk ahead","Bin","percent","0.9","1",0.0071
"HHS Region 9","1 wk ahead","Bin","percent","1","1.1",0.0158
"HHS Region 9","1 wk ahead","Bin","percent","1.1","1.2",0.0246
"HHS Region 9","1 wk ahead","Bin","percent","1.2","1.3",0.0379
"HHS Region 9","1 wk ahead","Bin","percent","1.3","1.4",0.0484
"HHS Region 9","1 wk ahead","Bin","percent","1.4","1.5",0.0562
"HHS Region 9","1 wk ahead","Bin","percent","1.5","1.6",0.0712
"HHS Region 9","1 wk ahead","Bin","percent","1.6","1.7",0.073
"HHS Region 9","1 wk ahead","Bin","percent","1.7","1.8",0.0753
"HHS Region 9","1 wk ahead","Bin","percent","1.8","1.9",0.0742
"HHS Region 9","1 wk ahead","Bin","percent","1.9","2",0.0728
"HHS Region 9","1 wk ahead","Bin","percent","2","2.1",0.0674
"HHS Region 9","1 wk ahead","Bin","percent","2.1","2.2",0.062
"HHS Region 9","1 wk ahead","Bin","percent","2.2","2.3",0.0534
"HHS Region 9","1 wk ahead","Bin","percent","2.3","2.4",0.0466
"HHS Region 9","1 wk ahead","Bin","percent","2.4","2.5",0.0398
"HHS Region 9","1 wk ahead","Bin","percent","2.5","2.6",0.033
"HHS Region 9","1 wk ahead","Bin","percent","2.6","2.7",0.0278
"HHS Region 9","1 wk ahead","Bin","percent","2.7","2.8",0.021
"HHS Region 9","1 wk ahead","Bin","percent","2.8","2.9",0.0198
"HHS Region 9","1 wk ahead","Bin","percent","2.9","3",0.0146
"HHS Region 9","1 wk ahead","Bin","percent","3","3.1",0.0104
"HHS Region 9","1 wk ahead","Bin","percent","3.1","3.2",0.0097
"HHS Region 9","1 wk ahead","Bin","percent","3.2","3.3",0.0074
"HHS Region 9","1 wk ahead","Bin","percent","3.3","3.4",0.0069
"HHS Region 9","1 wk ahead","Bin","percent","3.4","3.5",0.0037
"HHS Region 9","1 wk ahead","Bin","percent","3.5","3.6",0.0037
"HHS Region 9","1 wk ahead","Bin","percent","3.6","3.7",0.0021
"HHS Region 9","1 wk ahead","Bin","percent","3.7","3.8",0.002
"HHS Region 9","1 wk ahead","Bin","percent","3.8","3.9",0.0013
"HHS Region 9","1 wk ahead","Bin","percent","3.9","4",0.0018
"HHS Region 9","1 wk ahead","Bin","percent","4","4.1",7e-04
"HHS Region 9","1 wk ahead","Bin","percent","4.1","4.2",0.001
"HHS Region 9","1 wk ahead","Bin","percent","4.2","4.3",3e-04
"HHS Region 9","1 wk ahead","Bin","percent","4.3","4.4",3e-04
"HHS Region 9","1 wk ahead","Bin","percent","4.4","4.5",3e-04
"HHS Region 9","1 wk ahead","Bin","percent","4.5","4.6",4e-04
"HHS Region 9","1 wk ahead","Bin","percent","4.6","4.7",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","4.7","4.8",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","4.8","4.9",0
"HHS Region 9","1 wk ahead","Bin","percent","4.9","5",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","5","5.1",1e-04
"HHS Region 9","1 wk ahead","Bin","percent","5.1","5.2",0
"HHS Region 9","1 wk ahead","Bin","percent","5.2","5.3",0
"HHS Region 9","1 wk ahead","Bin","percent","5.3","5.4",1e-04
"HHS Region 9","1 wk ahead","Bin","percent","5.4","5.5",1e-04
"HHS Region 9","1 wk ahead","Bin","percent","5.5","5.6",0
"HHS Region 9","1 wk ahead","Bin","percent","5.6","5.7",0
"HHS Region 9","1 wk ahead","Bin","percent","5.7","5.8",0
"HHS Region 9","1 wk ahead","Bin","percent","5.8","5.9",0
"HHS Region 9","1 wk ahead","Bin","percent","5.9","6",0
"HHS Region 9","1 wk ahead","Bin","percent","6","6.1",0
"HHS Region 9","1 wk ahead","Bin","percent","6.1","6.2",0
"HHS Region 9","1 wk ahead","Bin","percent","6.2","6.3",0
"HHS Region 9","1 wk ahead","Bin","percent","6.3","6.4",0
"HHS Region 9","1 wk ahead","Bin","percent","6.4","6.5",0
"HHS Region 9","1 wk ahead","Bin","percent","6.5","6.6",0
"HHS Region 9","1 wk ahead","Bin","percent","6.6","6.7",0
"HHS Region 9","1 wk ahead","Bin","percent","6.7","6.8",0
"HHS Region 9","1 wk ahead","Bin","percent","6.8","6.9",0
"HHS Region 9","1 wk ahead","Bin","percent","6.9","7",0
"HHS Region 9","1 wk ahead","Bin","percent","7","7.1",0
"HHS Region 9","1 wk ahead","Bin","percent","7.1","7.2",0
"HHS Region 9","1 wk ahead","Bin","percent","7.2","7.3",0
"HHS Region 9","1 wk ahead","Bin","percent","7.3","7.4",0
"HHS Region 9","1 wk ahead","Bin","percent","7.4","7.5",0
"HHS Region 9","1 wk ahead","Bin","percent","7.5","7.6",0
"HHS Region 9","1 wk ahead","Bin","percent","7.6","7.7",0
"HHS Region 9","1 wk ahead","Bin","percent","7.7","7.8",0
"HHS Region 9","1 wk ahead","Bin","percent","7.8","7.9",0
"HHS Region 9","1 wk ahead","Bin","percent","7.9","8",0
"HHS Region 9","1 wk ahead","Bin","percent","8","8.1",0
"HHS Region 9","1 wk ahead","Bin","percent","8.1","8.2",0
"HHS Region 9","1 wk ahead","Bin","percent","8.2","8.3",0
"HHS Region 9","1 wk ahead","Bin","percent","8.3","8.4",0
"HHS Region 9","1 wk ahead","Bin","percent","8.4","8.5",0
"HHS Region 9","1 wk ahead","Bin","percent","8.5","8.6",0
"HHS Region 9","1 wk ahead","Bin","percent","8.6","8.7",0
"HHS Region 9","1 wk ahead","Bin","percent","8.7","8.8",0
"HHS Region 9","1 wk ahead","Bin","percent","8.8","8.9",0
"HHS Region 9","1 wk ahead","Bin","percent","8.9","9",0
"HHS Region 9","1 wk ahead","Bin","percent","9","9.1",0
"HHS Region 9","1 wk ahead","Bin","percent","9.1","9.2",0
"HHS Region 9","1 wk ahead","Bin","percent","9.2","9.3",0
"HHS Region 9","1 wk ahead","Bin","percent","9.3","9.4",0
"HHS Region 9","1 wk ahead","Bin","percent","9.4","9.5",0
"HHS Region 9","1 wk ahead","Bin","percent","9.5","9.6",0
"HHS Region 9","1 wk ahead","Bin","percent","9.6","9.7",0
"HHS Region 9","1 wk ahead","Bin","percent","9.7","9.8",0
"HHS Region 9","1 wk ahead","Bin","percent","9.8","9.9",0
"HHS Region 9","1 wk ahead","Bin","percent","9.9","10",0
"HHS Region 9","1 wk ahead","Bin","percent","10","10.1",0
"HHS Region 9","1 wk ahead","Bin","percent","10.1","10.2",0
"HHS Region 9","1 wk ahead","Bin","percent","10.2","10.3",0
"HHS Region 9","1 wk ahead","Bin","percent","10.3","10.4",0
"HHS Region 9","1 wk ahead","Bin","percent","10.4","10.5",0
"HHS Region 9","1 wk ahead","Bin","percent","10.5","10.6",0
"HHS Region 9","1 wk ahead","Bin","percent","10.6","10.7",0
"HHS Region 9","1 wk ahead","Bin","percent","10.7","10.8",0
"HHS Region 9","1 wk ahead","Bin","percent","10.8","10.9",0
"HHS Region 9","1 wk ahead","Bin","percent","10.9","11",0
"HHS Region 9","1 wk ahead","Bin","percent","11","11.1",0
"HHS Region 9","1 wk ahead","Bin","percent","11.1","11.2",0
"HHS Region 9","1 wk ahead","Bin","percent","11.2","11.3",0
"HHS Region 9","1 wk ahead","Bin","percent","11.3","11.4",0
"HHS Region 9","1 wk ahead","Bin","percent","11.4","11.5",0
"HHS Region 9","1 wk ahead","Bin","percent","11.5","11.6",0
"HHS Region 9","1 wk ahead","Bin","percent","11.6","11.7",0
"HHS Region 9","1 wk ahead","Bin","percent","11.7","11.8",0
"HHS Region 9","1 wk ahead","Bin","percent","11.8","11.9",0
"HHS Region 9","1 wk ahead","Bin","percent","11.9","12",0
"HHS Region 9","1 wk ahead","Bin","percent","12","12.1",0
"HHS Region 9","1 wk ahead","Bin","percent","12.1","12.2",0
"HHS Region 9","1 wk ahead","Bin","percent","12.2","12.3",0
"HHS Region 9","1 wk ahead","Bin","percent","12.3","12.4",0
"HHS Region 9","1 wk ahead","Bin","percent","12.4","12.5",0
"HHS Region 9","1 wk ahead","Bin","percent","12.5","12.6",0
"HHS Region 9","1 wk ahead","Bin","percent","12.6","12.7",0
"HHS Region 9","1 wk ahead","Bin","percent","12.7","12.8",0
"HHS Region 9","1 wk ahead","Bin","percent","12.8","12.9",0
"HHS Region 9","1 wk ahead","Bin","percent","12.9","13",0
"HHS Region 9","1 wk ahead","Bin","percent","13","100",0
"HHS Region 9","2 wk ahead","Point","percent",NA,NA,1.89822587720022
"HHS Region 9","2 wk ahead","Bin","percent","0","0.1",0
"HHS Region 9","2 wk ahead","Bin","percent","0.1","0.2",0
"HHS Region 9","2 wk ahead","Bin","percent","0.2","0.3",0
"HHS Region 9","2 wk ahead","Bin","percent","0.3","0.4",2e-04
"HHS Region 9","2 wk ahead","Bin","percent","0.4","0.5",3e-04
"HHS Region 9","2 wk ahead","Bin","percent","0.5","0.6",5e-04
"HHS Region 9","2 wk ahead","Bin","percent","0.6","0.7",0.0027
"HHS Region 9","2 wk ahead","Bin","percent","0.7","0.8",0.0052
"HHS Region 9","2 wk ahead","Bin","percent","0.8","0.9",0.0114
"HHS Region 9","2 wk ahead","Bin","percent","0.9","1",0.0138
"HHS Region 9","2 wk ahead","Bin","percent","1","1.1",0.0255
"HHS Region 9","2 wk ahead","Bin","percent","1.1","1.2",0.0318
"HHS Region 9","2 wk ahead","Bin","percent","1.2","1.3",0.0422
"HHS Region 9","2 wk ahead","Bin","percent","1.3","1.4",0.0494
"HHS Region 9","2 wk ahead","Bin","percent","1.4","1.5",0.0524
"HHS Region 9","2 wk ahead","Bin","percent","1.5","1.6",0.0562
"HHS Region 9","2 wk ahead","Bin","percent","1.6","1.7",0.06
"HHS Region 9","2 wk ahead","Bin","percent","1.7","1.8",0.0644
"HHS Region 9","2 wk ahead","Bin","percent","1.8","1.9",0.0562
"HHS Region 9","2 wk ahead","Bin","percent","1.9","2",0.0588
"HHS Region 9","2 wk ahead","Bin","percent","2","2.1",0.0604
"HHS Region 9","2 wk ahead","Bin","percent","2.1","2.2",0.0526
"HHS Region 9","2 wk ahead","Bin","percent","2.2","2.3",0.0487
"HHS Region 9","2 wk ahead","Bin","percent","2.3","2.4",0.0441
"HHS Region 9","2 wk ahead","Bin","percent","2.4","2.5",0.0376
"HHS Region 9","2 wk ahead","Bin","percent","2.5","2.6",0.0353
"HHS Region 9","2 wk ahead","Bin","percent","2.6","2.7",0.0259
"HHS Region 9","2 wk ahead","Bin","percent","2.7","2.8",0.0256
"HHS Region 9","2 wk ahead","Bin","percent","2.8","2.9",0.0228
"HHS Region 9","2 wk ahead","Bin","percent","2.9","3",0.0198
"HHS Region 9","2 wk ahead","Bin","percent","3","3.1",0.0162
"HHS Region 9","2 wk ahead","Bin","percent","3.1","3.2",0.0104
"HHS Region 9","2 wk ahead","Bin","percent","3.2","3.3",0.0114
"HHS Region 9","2 wk ahead","Bin","percent","3.3","3.4",0.0098
"HHS Region 9","2 wk ahead","Bin","percent","3.4","3.5",0.0074
"HHS Region 9","2 wk ahead","Bin","percent","3.5","3.6",0.0066
"HHS Region 9","2 wk ahead","Bin","percent","3.6","3.7",0.0052
"HHS Region 9","2 wk ahead","Bin","percent","3.7","3.8",0.0051
"HHS Region 9","2 wk ahead","Bin","percent","3.8","3.9",0.0038
"HHS Region 9","2 wk ahead","Bin","percent","3.9","4",0.0025
"HHS Region 9","2 wk ahead","Bin","percent","4","4.1",0.0036
"HHS Region 9","2 wk ahead","Bin","percent","4.1","4.2",0.0017
"HHS Region 9","2 wk ahead","Bin","percent","4.2","4.3",0.0022
"HHS Region 9","2 wk ahead","Bin","percent","4.3","4.4",0.0012
"HHS Region 9","2 wk ahead","Bin","percent","4.4","4.5",0.0015
"HHS Region 9","2 wk ahead","Bin","percent","4.5","4.6",0.0013
"HHS Region 9","2 wk ahead","Bin","percent","4.6","4.7",7e-04
"HHS Region 9","2 wk ahead","Bin","percent","4.7","4.8",7e-04
"HHS Region 9","2 wk ahead","Bin","percent","4.8","4.9",8e-04
"HHS Region 9","2 wk ahead","Bin","percent","4.9","5",6e-04
"HHS Region 9","2 wk ahead","Bin","percent","5","5.1",3e-04
"HHS Region 9","2 wk ahead","Bin","percent","5.1","5.2",3e-04
"HHS Region 9","2 wk ahead","Bin","percent","5.2","5.3",4e-04
"HHS Region 9","2 wk ahead","Bin","percent","5.3","5.4",4e-04
"HHS Region 9","2 wk ahead","Bin","percent","5.4","5.5",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","5.5","5.6",2e-04
"HHS Region 9","2 wk ahead","Bin","percent","5.6","5.7",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","5.7","5.8",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","5.8","5.9",3e-04
"HHS Region 9","2 wk ahead","Bin","percent","5.9","6",4e-04
"HHS Region 9","2 wk ahead","Bin","percent","6","6.1",4e-04
"HHS Region 9","2 wk ahead","Bin","percent","6.1","6.2",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","6.2","6.3",0
"HHS Region 9","2 wk ahead","Bin","percent","6.3","6.4",0
"HHS Region 9","2 wk ahead","Bin","percent","6.4","6.5",0
"HHS Region 9","2 wk ahead","Bin","percent","6.5","6.6",0
"HHS Region 9","2 wk ahead","Bin","percent","6.6","6.7",0
"HHS Region 9","2 wk ahead","Bin","percent","6.7","6.8",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","6.8","6.9",0
"HHS Region 9","2 wk ahead","Bin","percent","6.9","7",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","7","7.1",0
"HHS Region 9","2 wk ahead","Bin","percent","7.1","7.2",0
"HHS Region 9","2 wk ahead","Bin","percent","7.2","7.3",0
"HHS Region 9","2 wk ahead","Bin","percent","7.3","7.4",0
"HHS Region 9","2 wk ahead","Bin","percent","7.4","7.5",0
"HHS Region 9","2 wk ahead","Bin","percent","7.5","7.6",0
"HHS Region 9","2 wk ahead","Bin","percent","7.6","7.7",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","7.7","7.8",0
"HHS Region 9","2 wk ahead","Bin","percent","7.8","7.9",0
"HHS Region 9","2 wk ahead","Bin","percent","7.9","8",0
"HHS Region 9","2 wk ahead","Bin","percent","8","8.1",0
"HHS Region 9","2 wk ahead","Bin","percent","8.1","8.2",0
"HHS Region 9","2 wk ahead","Bin","percent","8.2","8.3",0
"HHS Region 9","2 wk ahead","Bin","percent","8.3","8.4",0
"HHS Region 9","2 wk ahead","Bin","percent","8.4","8.5",0
"HHS Region 9","2 wk ahead","Bin","percent","8.5","8.6",0
"HHS Region 9","2 wk ahead","Bin","percent","8.6","8.7",0
"HHS Region 9","2 wk ahead","Bin","percent","8.7","8.8",0
"HHS Region 9","2 wk ahead","Bin","percent","8.8","8.9",0
"HHS Region 9","2 wk ahead","Bin","percent","8.9","9",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","9","9.1",0
"HHS Region 9","2 wk ahead","Bin","percent","9.1","9.2",0
"HHS Region 9","2 wk ahead","Bin","percent","9.2","9.3",0
"HHS Region 9","2 wk ahead","Bin","percent","9.3","9.4",0
