"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 9","Season peak percentage","Bin","percent","0.3","0.4",0
"HHS Region 9","Season peak percentage","Bin","percent","0.4","0.5",0
"HHS Region 9","Season peak percentage","Bin","percent","0.5","0.6",0
"HHS Region 9","Season peak percentage","Bin","percent","0.6","0.7",0
"HHS Region 9","Season peak percentage","Bin","percent","0.7","0.8",0
"HHS Region 9","Season peak percentage","Bin","percent","0.8","0.9",0
"HHS Region 9","Season peak percentage","Bin","percent","0.9","1",0
"HHS Region 9","Season peak percentage","Bin","percent","1","1.1",0
"HHS Region 9","Season peak percentage","Bin","percent","1.1","1.2",0
"HHS Region 9","Season peak percentage","Bin","percent","1.2","1.3",0
"HHS Region 9","Season peak percentage","Bin","percent","1.3","1.4",0
"HHS Region 9","Season peak percentage","Bin","percent","1.4","1.5",0
"HHS Region 9","Season peak percentage","Bin","percent","1.5","1.6",0
"HHS Region 9","Season peak percentage","Bin","percent","1.6","1.7",0
"HHS Region 9","Season peak percentage","Bin","percent","1.7","1.8",0
"HHS Region 9","Season peak percentage","Bin","percent","1.8","1.9",0
"HHS Region 9","Season peak percentage","Bin","percent","1.9","2",0
"HHS Region 9","Season peak percentage","Bin","percent","2","2.1",0
"HHS Region 9","Season peak percentage","Bin","percent","2.1","2.2",0
"HHS Region 9","Season peak percentage","Bin","percent","2.2","2.3",0
"HHS Region 9","Season peak percentage","Bin","percent","2.3","2.4",0
"HHS Region 9","Season peak percentage","Bin","percent","2.4","2.5",0
"HHS Region 9","Season peak percentage","Bin","percent","2.5","2.6",0
"HHS Region 9","Season peak percentage","Bin","percent","2.6","2.7",0
"HHS Region 9","Season peak percentage","Bin","percent","2.7","2.8",0
"HHS Region 9","Season peak percentage","Bin","percent","2.8","2.9",0
"HHS Region 9","Season peak percentage","Bin","percent","2.9","3",0
"HHS Region 9","Season peak percentage","Bin","percent","3","3.1",0
"HHS Region 9","Season peak percentage","Bin","percent","3.1","3.2",0
"HHS Region 9","Season peak percentage","Bin","percent","3.2","3.3",0
"HHS Region 9","Season peak percentage","Bin","percent","3.3","3.4",0
"HHS Region 9","Season peak percentage","Bin","percent","3.4","3.5",0
"HHS Region 9","Season peak percentage","Bin","percent","3.5","3.6",0
"HHS Region 9","Season peak percentage","Bin","percent","3.6","3.7",0
"HHS Region 9","Season peak percentage","Bin","percent","3.7","3.8",0
"HHS Region 9","Season peak percentage","Bin","percent","3.8","3.9",0
"HHS Region 9","Season peak percentage","Bin","percent","3.9","4",0
"HHS Region 9","Season peak percentage","Bin","percent","4","4.1",0
"HHS Region 9","Season peak percentage","Bin","percent","4.1","4.2",0
"HHS Region 9","Season peak percentage","Bin","percent","4.2","4.3",0
"HHS Region 9","Season peak percentage","Bin","percent","4.3","4.4",0
"HHS Region 9","Season peak percentage","Bin","percent","4.4","4.5",0
"HHS Region 9","Season peak percentage","Bin","percent","4.5","4.6",0
"HHS Region 9","Season peak percentage","Bin","percent","4.6","4.7",0
"HHS Region 9","Season peak percentage","Bin","percent","4.7","4.8",0
"HHS Region 9","Season peak percentage","Bin","percent","4.8","4.9",0
"HHS Region 9","Season peak percentage","Bin","percent","4.9","5",0
"HHS Region 9","Season peak percentage","Bin","percent","5","5.1",0.1517
"HHS Region 9","Season peak percentage","Bin","percent","5.1","5.2",0.0202
"HHS Region 9","Season peak percentage","Bin","percent","5.2","5.3",0.0236
"HHS Region 9","Season peak percentage","Bin","percent","5.3","5.4",0.0242
"HHS Region 9","Season peak percentage","Bin","percent","5.4","5.5",0.0258
"HHS Region 9","Season peak percentage","Bin","percent","5.5","5.6",0.0275
"HHS Region 9","Season peak percentage","Bin","percent","5.6","5.7",0.0301
"HHS Region 9","Season peak percentage","Bin","percent","5.7","5.8",0.028
"HHS Region 9","Season peak percentage","Bin","percent","5.8","5.9",0.0272
"HHS Region 9","Season peak percentage","Bin","percent","5.9","6",0.0313
"HHS Region 9","Season peak percentage","Bin","percent","6","6.1",0.0287
"HHS Region 9","Season peak percentage","Bin","percent","6.1","6.2",0.0274
"HHS Region 9","Season peak percentage","Bin","percent","6.2","6.3",0.0276
"HHS Region 9","Season peak percentage","Bin","percent","6.3","6.4",0.0273
"HHS Region 9","Season peak percentage","Bin","percent","6.4","6.5",0.0272
"HHS Region 9","Season peak percentage","Bin","percent","6.5","6.6",0.026
"HHS Region 9","Season peak percentage","Bin","percent","6.6","6.7",0.0244
"HHS Region 9","Season peak percentage","Bin","percent","6.7","6.8",0.0244
"HHS Region 9","Season peak percentage","Bin","percent","6.8","6.9",0.0234
"HHS Region 9","Season peak percentage","Bin","percent","6.9","7",0.0225
"HHS Region 9","Season peak percentage","Bin","percent","7","7.1",0.0207
"HHS Region 9","Season peak percentage","Bin","percent","7.1","7.2",0.0209
"HHS Region 9","Season peak percentage","Bin","percent","7.2","7.3",0.0222
"HHS Region 9","Season peak percentage","Bin","percent","7.3","7.4",0.0207
"HHS Region 9","Season peak percentage","Bin","percent","7.4","7.5",0.0167
"HHS Region 9","Season peak percentage","Bin","percent","7.5","7.6",0.0177
"HHS Region 9","Season peak percentage","Bin","percent","7.6","7.7",0.0168
"HHS Region 9","Season peak percentage","Bin","percent","7.7","7.8",0.0171
"HHS Region 9","Season peak percentage","Bin","percent","7.8","7.9",0.016
"HHS Region 9","Season peak percentage","Bin","percent","7.9","8",0.0141
"HHS Region 9","Season peak percentage","Bin","percent","8","8.1",0.0118
"HHS Region 9","Season peak percentage","Bin","percent","8.1","8.2",0.0116
"HHS Region 9","Season peak percentage","Bin","percent","8.2","8.3",0.011
"HHS Region 9","Season peak percentage","Bin","percent","8.3","8.4",0.0109
"HHS Region 9","Season peak percentage","Bin","percent","8.4","8.5",0.0087
"HHS Region 9","Season peak percentage","Bin","percent","8.5","8.6",0.0092
"HHS Region 9","Season peak percentage","Bin","percent","8.6","8.7",0.0078
"HHS Region 9","Season peak percentage","Bin","percent","8.7","8.8",0.0054
"HHS Region 9","Season peak percentage","Bin","percent","8.8","8.9",0.0076
"HHS Region 9","Season peak percentage","Bin","percent","8.9","9",0.0056
"HHS Region 9","Season peak percentage","Bin","percent","9","9.1",0.0053
"HHS Region 9","Season peak percentage","Bin","percent","9.1","9.2",0.0062
"HHS Region 9","Season peak percentage","Bin","percent","9.2","9.3",0.0055
"HHS Region 9","Season peak percentage","Bin","percent","9.3","9.4",0.0044
"HHS Region 9","Season peak percentage","Bin","percent","9.4","9.5",0.0053
"HHS Region 9","Season peak percentage","Bin","percent","9.5","9.6",0.0031
"HHS Region 9","Season peak percentage","Bin","percent","9.6","9.7",0.0038
"HHS Region 9","Season peak percentage","Bin","percent","9.7","9.8",0.0052
"HHS Region 9","Season peak percentage","Bin","percent","9.8","9.9",0.0023
"HHS Region 9","Season peak percentage","Bin","percent","9.9","10",0.0026
"HHS Region 9","Season peak percentage","Bin","percent","10","10.1",0.0027
"HHS Region 9","Season peak percentage","Bin","percent","10.1","10.2",0.0028
"HHS Region 9","Season peak percentage","Bin","percent","10.2","10.3",0.0022
"HHS Region 9","Season peak percentage","Bin","percent","10.3","10.4",0.0022
"HHS Region 9","Season peak percentage","Bin","percent","10.4","10.5",0.0016
"HHS Region 9","Season peak percentage","Bin","percent","10.5","10.6",0.0018
"HHS Region 9","Season peak percentage","Bin","percent","10.6","10.7",0.0017
"HHS Region 9","Season peak percentage","Bin","percent","10.7","10.8",0.0015
"HHS Region 9","Season peak percentage","Bin","percent","10.8","10.9",0.0022
"HHS Region 9","Season peak percentage","Bin","percent","10.9","11",0.0015
"HHS Region 9","Season peak percentage","Bin","percent","11","11.1",0.0012
"HHS Region 9","Season peak percentage","Bin","percent","11.1","11.2",0.001
"HHS Region 9","Season peak percentage","Bin","percent","11.2","11.3",0.001
"HHS Region 9","Season peak percentage","Bin","percent","11.3","11.4",0.001
"HHS Region 9","Season peak percentage","Bin","percent","11.4","11.5",0.000900000000000001
"HHS Region 9","Season peak percentage","Bin","percent","11.5","11.6",0.000900000000000001
"HHS Region 9","Season peak percentage","Bin","percent","11.6","11.7",4e-04
"HHS Region 9","Season peak percentage","Bin","percent","11.7","11.8",8e-04
"HHS Region 9","Season peak percentage","Bin","percent","11.8","11.9",4e-04
"HHS Region 9","Season peak percentage","Bin","percent","11.9","12",0.000900000000000001
"HHS Region 9","Season peak percentage","Bin","percent","12","12.1",8e-04
"HHS Region 9","Season peak percentage","Bin","percent","12.1","12.2",6e-04
"HHS Region 9","Season peak percentage","Bin","percent","12.2","12.3",1e-04
"HHS Region 9","Season peak percentage","Bin","percent","12.3","12.4",4e-04
"HHS Region 9","Season peak percentage","Bin","percent","12.4","12.5",3e-04
"HHS Region 9","Season peak percentage","Bin","percent","12.5","12.6",0
"HHS Region 9","Season peak percentage","Bin","percent","12.6","12.7",5e-04
"HHS Region 9","Season peak percentage","Bin","percent","12.7","12.8",0
"HHS Region 9","Season peak percentage","Bin","percent","12.8","12.9",2e-04
"HHS Region 9","Season peak percentage","Bin","percent","12.9","13",1e-04
"HHS Region 9","Season peak percentage","Bin","percent","13","100",0.0036
"HHS Region 9","1 wk ahead","Point","percent",NA,NA,3.8777687361351
"HHS Region 9","1 wk ahead","Bin","percent","0","0.1",0
"HHS Region 9","1 wk ahead","Bin","percent","0.1","0.2",0
"HHS Region 9","1 wk ahead","Bin","percent","0.2","0.3",0
"HHS Region 9","1 wk ahead","Bin","percent","0.3","0.4",0
"HHS Region 9","1 wk ahead","Bin","percent","0.4","0.5",0
"HHS Region 9","1 wk ahead","Bin","percent","0.5","0.6",0
"HHS Region 9","1 wk ahead","Bin","percent","0.6","0.7",0
"HHS Region 9","1 wk ahead","Bin","percent","0.7","0.8",0
"HHS Region 9","1 wk ahead","Bin","percent","0.8","0.9",0
"HHS Region 9","1 wk ahead","Bin","percent","0.9","1",0
"HHS Region 9","1 wk ahead","Bin","percent","1","1.1",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","1.1","1.2",4e-04
"HHS Region 9","1 wk ahead","Bin","percent","1.2","1.3",3e-04
"HHS Region 9","1 wk ahead","Bin","percent","1.3","1.4",0.0014
"HHS Region 9","1 wk ahead","Bin","percent","1.4","1.5",0.0011
"HHS Region 9","1 wk ahead","Bin","percent","1.5","1.6",0.0014
"HHS Region 9","1 wk ahead","Bin","percent","1.6","1.7",0.0036
"HHS Region 9","1 wk ahead","Bin","percent","1.7","1.8",0.0044
"HHS Region 9","1 wk ahead","Bin","percent","1.8","1.9",0.004
"HHS Region 9","1 wk ahead","Bin","percent","1.9","2",0.0058
"HHS Region 9","1 wk ahead","Bin","percent","2","2.1",0.0074
"HHS Region 9","1 wk ahead","Bin","percent","2.1","2.2",0.0114
"HHS Region 9","1 wk ahead","Bin","percent","2.2","2.3",0.0119
"HHS Region 9","1 wk ahead","Bin","percent","2.3","2.4",0.0134
"HHS Region 9","1 wk ahead","Bin","percent","2.4","2.5",0.0152
"HHS Region 9","1 wk ahead","Bin","percent","2.5","2.6",0.0181
"HHS Region 9","1 wk ahead","Bin","percent","2.6","2.7",0.0184
"HHS Region 9","1 wk ahead","Bin","percent","2.7","2.8",0.0232
"HHS Region 9","1 wk ahead","Bin","percent","2.8","2.9",0.0229
"HHS Region 9","1 wk ahead","Bin","percent","2.9","3",0.0311
"HHS Region 9","1 wk ahead","Bin","percent","3","3.1",0.028
"HHS Region 9","1 wk ahead","Bin","percent","3.1","3.2",0.0285
"HHS Region 9","1 wk ahead","Bin","percent","3.2","3.3",0.0334
"HHS Region 9","1 wk ahead","Bin","percent","3.3","3.4",0.0346
"HHS Region 9","1 wk ahead","Bin","percent","3.4","3.5",0.0324
"HHS Region 9","1 wk ahead","Bin","percent","3.5","3.6",0.0363
"HHS Region 9","1 wk ahead","Bin","percent","3.6","3.7",0.032
"HHS Region 9","1 wk ahead","Bin","percent","3.7","3.8",0.0344
"HHS Region 9","1 wk ahead","Bin","percent","3.8","3.9",0.0344
"HHS Region 9","1 wk ahead","Bin","percent","3.9","4",0.0344
"HHS Region 9","1 wk ahead","Bin","percent","4","4.1",0.0296
"HHS Region 9","1 wk ahead","Bin","percent","4.1","4.2",0.0295
"HHS Region 9","1 wk ahead","Bin","percent","4.2","4.3",0.0314
"HHS Region 9","1 wk ahead","Bin","percent","4.3","4.4",0.0276
"HHS Region 9","1 wk ahead","Bin","percent","4.4","4.5",0.0272
"HHS Region 9","1 wk ahead","Bin","percent","4.5","4.6",0.0263
"HHS Region 9","1 wk ahead","Bin","percent","4.6","4.7",0.0231
"HHS Region 9","1 wk ahead","Bin","percent","4.7","4.8",0.0276
"HHS Region 9","1 wk ahead","Bin","percent","4.8","4.9",0.0216
"HHS Region 9","1 wk ahead","Bin","percent","4.9","5",0.0208
"HHS Region 9","1 wk ahead","Bin","percent","5","5.1",0.0181
"HHS Region 9","1 wk ahead","Bin","percent","5.1","5.2",0.0157
"HHS Region 9","1 wk ahead","Bin","percent","5.2","5.3",0.0155
"HHS Region 9","1 wk ahead","Bin","percent","5.3","5.4",0.0146
"HHS Region 9","1 wk ahead","Bin","percent","5.4","5.5",0.0142
"HHS Region 9","1 wk ahead","Bin","percent","5.5","5.6",0.0147
"HHS Region 9","1 wk ahead","Bin","percent","5.6","5.7",0.0127
"HHS Region 9","1 wk ahead","Bin","percent","5.7","5.8",0.0101
"HHS Region 9","1 wk ahead","Bin","percent","5.8","5.9",0.0104
"HHS Region 9","1 wk ahead","Bin","percent","5.9","6",0.0085
"HHS Region 9","1 wk ahead","Bin","percent","6","6.1",0.0088
"HHS Region 9","1 wk ahead","Bin","percent","6.1","6.2",0.0077
"HHS Region 9","1 wk ahead","Bin","percent","6.2","6.3",0.0067
"HHS Region 9","1 wk ahead","Bin","percent","6.3","6.4",0.0058
"HHS Region 9","1 wk ahead","Bin","percent","6.4","6.5",0.0063
"HHS Region 9","1 wk ahead","Bin","percent","6.5","6.6",0.004
"HHS Region 9","1 wk ahead","Bin","percent","6.6","6.7",0.0033
"HHS Region 9","1 wk ahead","Bin","percent","6.7","6.8",0.0031
"HHS Region 9","1 wk ahead","Bin","percent","6.8","6.9",0.0033
"HHS Region 9","1 wk ahead","Bin","percent","6.9","7",0.004
"HHS Region 9","1 wk ahead","Bin","percent","7","7.1",0.0033
"HHS Region 9","1 wk ahead","Bin","percent","7.1","7.2",0.0022
"HHS Region 9","1 wk ahead","Bin","percent","7.2","7.3",0.0023
"HHS Region 9","1 wk ahead","Bin","percent","7.3","7.4",0.002
"HHS Region 9","1 wk ahead","Bin","percent","7.4","7.5",0.0019
"HHS Region 9","1 wk ahead","Bin","percent","7.5","7.6",0.0016
"HHS Region 9","1 wk ahead","Bin","percent","7.6","7.7",0.0012
"HHS Region 9","1 wk ahead","Bin","percent","7.7","7.8",8e-04
"HHS Region 9","1 wk ahead","Bin","percent","7.8","7.9",0.000900000000000001
"HHS Region 9","1 wk ahead","Bin","percent","7.9","8",0.0013
"HHS Region 9","1 wk ahead","Bin","percent","8","8.1",5e-04
"HHS Region 9","1 wk ahead","Bin","percent","8.1","8.2",0.0012
"HHS Region 9","1 wk ahead","Bin","percent","8.2","8.3",3e-04
"HHS Region 9","1 wk ahead","Bin","percent","8.3","8.4",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","8.4","8.5",0.001
"HHS Region 9","1 wk ahead","Bin","percent","8.5","8.6",4e-04
"HHS Region 9","1 wk ahead","Bin","percent","8.6","8.7",4e-04
"HHS Region 9","1 wk ahead","Bin","percent","8.7","8.8",1e-04
"HHS Region 9","1 wk ahead","Bin","percent","8.8","8.9",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","8.9","9",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","9","9.1",3e-04
"HHS Region 9","1 wk ahead","Bin","percent","9.1","9.2",0
"HHS Region 9","1 wk ahead","Bin","percent","9.2","9.3",1e-04
"HHS Region 9","1 wk ahead","Bin","percent","9.3","9.4",0
"HHS Region 9","1 wk ahead","Bin","percent","9.4","9.5",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","9.5","9.6",4e-04
"HHS Region 9","1 wk ahead","Bin","percent","9.6","9.7",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","9.7","9.8",0
"HHS Region 9","1 wk ahead","Bin","percent","9.8","9.9",0
"HHS Region 9","1 wk ahead","Bin","percent","9.9","10",1e-04
"HHS Region 9","1 wk ahead","Bin","percent","10","10.1",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","10.1","10.2",2e-04
"HHS Region 9","1 wk ahead","Bin","percent","10.2","10.3",0
"HHS Region 9","1 wk ahead","Bin","percent","10.3","10.4",1e-04
"HHS Region 9","1 wk ahead","Bin","percent","10.4","10.5",0
"HHS Region 9","1 wk ahead","Bin","percent","10.5","10.6",0
"HHS Region 9","1 wk ahead","Bin","percent","10.6","10.7",0
"HHS Region 9","1 wk ahead","Bin","percent","10.7","10.8",0
"HHS Region 9","1 wk ahead","Bin","percent","10.8","10.9",0
"HHS Region 9","1 wk ahead","Bin","percent","10.9","11",0
"HHS Region 9","1 wk ahead","Bin","percent","11","11.1",0
"HHS Region 9","1 wk ahead","Bin","percent","11.1","11.2",0
"HHS Region 9","1 wk ahead","Bin","percent","11.2","11.3",0
"HHS Region 9","1 wk ahead","Bin","percent","11.3","11.4",0
"HHS Region 9","1 wk ahead","Bin","percent","11.4","11.5",0
"HHS Region 9","1 wk ahead","Bin","percent","11.5","11.6",0
"HHS Region 9","1 wk ahead","Bin","percent","11.6","11.7",0
"HHS Region 9","1 wk ahead","Bin","percent","11.7","11.8",0
"HHS Region 9","1 wk ahead","Bin","percent","11.8","11.9",0
"HHS Region 9","1 wk ahead","Bin","percent","11.9","12",0
"HHS Region 9","1 wk ahead","Bin","percent","12","12.1",0
"HHS Region 9","1 wk ahead","Bin","percent","12.1","12.2",0
"HHS Region 9","1 wk ahead","Bin","percent","12.2","12.3",0
"HHS Region 9","1 wk ahead","Bin","percent","12.3","12.4",0
"HHS Region 9","1 wk ahead","Bin","percent","12.4","12.5",0
"HHS Region 9","1 wk ahead","Bin","percent","12.5","12.6",0
"HHS Region 9","1 wk ahead","Bin","percent","12.6","12.7",0
"HHS Region 9","1 wk ahead","Bin","percent","12.7","12.8",0
"HHS Region 9","1 wk ahead","Bin","percent","12.8","12.9",0
"HHS Region 9","1 wk ahead","Bin","percent","12.9","13",0
"HHS Region 9","1 wk ahead","Bin","percent","13","100",0
"HHS Region 9","2 wk ahead","Point","percent",NA,NA,4.01337592796668
"HHS Region 9","2 wk ahead","Bin","percent","0","0.1",0
"HHS Region 9","2 wk ahead","Bin","percent","0.1","0.2",0
"HHS Region 9","2 wk ahead","Bin","percent","0.2","0.3",0
"HHS Region 9","2 wk ahead","Bin","percent","0.3","0.4",0
"HHS Region 9","2 wk ahead","Bin","percent","0.4","0.5",0
"HHS Region 9","2 wk ahead","Bin","percent","0.5","0.6",0
"HHS Region 9","2 wk ahead","Bin","percent","0.6","0.7",0
"HHS Region 9","2 wk ahead","Bin","percent","0.7","0.8",0
"HHS Region 9","2 wk ahead","Bin","percent","0.8","0.9",0
"HHS Region 9","2 wk ahead","Bin","percent","0.9","1",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","1","1.1",0
"HHS Region 9","2 wk ahead","Bin","percent","1.1","1.2",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","1.2","1.3",2e-04
"HHS Region 9","2 wk ahead","Bin","percent","1.3","1.4",2e-04
"HHS Region 9","2 wk ahead","Bin","percent","1.4","1.5",8e-04
"HHS Region 9","2 wk ahead","Bin","percent","1.5","1.6",7e-04
"HHS Region 9","2 wk ahead","Bin","percent","1.6","1.7",0.0027
"HHS Region 9","2 wk ahead","Bin","percent","1.7","1.8",0.0034
"HHS Region 9","2 wk ahead","Bin","percent","1.8","1.9",0.0027
"HHS Region 9","2 wk ahead","Bin","percent","1.9","2",0.0048
"HHS Region 9","2 wk ahead","Bin","percent","2","2.1",0.0074
"HHS Region 9","2 wk ahead","Bin","percent","2.1","2.2",0.0074
"HHS Region 9","2 wk ahead","Bin","percent","2.2","2.3",0.0087
"HHS Region 9","2 wk ahead","Bin","percent","2.3","2.4",0.0125
"HHS Region 9","2 wk ahead","Bin","percent","2.4","2.5",0.0139
"HHS Region 9","2 wk ahead","Bin","percent","2.5","2.6",0.0168
"HHS Region 9","2 wk ahead","Bin","percent","2.6","2.7",0.021
"HHS Region 9","2 wk ahead","Bin","percent","2.7","2.8",0.0204
"HHS Region 9","2 wk ahead","Bin","percent","2.8","2.9",0.0226
"HHS Region 9","2 wk ahead","Bin","percent","2.9","3",0.0234
"HHS Region 9","2 wk ahead","Bin","percent","3","3.1",0.0262
"HHS Region 9","2 wk ahead","Bin","percent","3.1","3.2",0.0271
"HHS Region 9","2 wk ahead","Bin","percent","3.2","3.3",0.0287
"HHS Region 9","2 wk ahead","Bin","percent","3.3","3.4",0.0316
"HHS Region 9","2 wk ahead","Bin","percent","3.4","3.5",0.0306
"HHS Region 9","2 wk ahead","Bin","percent","3.5","3.6",0.029
"HHS Region 9","2 wk ahead","Bin","percent","3.6","3.7",0.0341
"HHS Region 9","2 wk ahead","Bin","percent","3.7","3.8",0.0335
"HHS Region 9","2 wk ahead","Bin","percent","3.8","3.9",0.033
"HHS Region 9","2 wk ahead","Bin","percent","3.9","4",0.0338
"HHS Region 9","2 wk ahead","Bin","percent","4","4.1",0.0351
"HHS Region 9","2 wk ahead","Bin","percent","4.1","4.2",0.0314
"HHS Region 9","2 wk ahead","Bin","percent","4.2","4.3",0.0302
"HHS Region 9","2 wk ahead","Bin","percent","4.3","4.4",0.0286
"HHS Region 9","2 wk ahead","Bin","percent","4.4","4.5",0.0315
"HHS Region 9","2 wk ahead","Bin","percent","4.5","4.6",0.0294
"HHS Region 9","2 wk ahead","Bin","percent","4.6","4.7",0.0273
"HHS Region 9","2 wk ahead","Bin","percent","4.7","4.8",0.0255
"HHS Region 9","2 wk ahead","Bin","percent","4.8","4.9",0.0265
"HHS Region 9","2 wk ahead","Bin","percent","4.9","5",0.0229
"HHS Region 9","2 wk ahead","Bin","percent","5","5.1",0.0197
"HHS Region 9","2 wk ahead","Bin","percent","5.1","5.2",0.0183
"HHS Region 9","2 wk ahead","Bin","percent","5.2","5.3",0.0156
"HHS Region 9","2 wk ahead","Bin","percent","5.3","5.4",0.0136
"HHS Region 9","2 wk ahead","Bin","percent","5.4","5.5",0.0151
"HHS Region 9","2 wk ahead","Bin","percent","5.5","5.6",0.0136
"HHS Region 9","2 wk ahead","Bin","percent","5.6","5.7",0.0128
"HHS Region 9","2 wk ahead","Bin","percent","5.7","5.8",0.013
"HHS Region 9","2 wk ahead","Bin","percent","5.8","5.9",0.0102
"HHS Region 9","2 wk ahead","Bin","percent","5.9","6",0.0113
"HHS Region 9","2 wk ahead","Bin","percent","6","6.1",0.0081
"HHS Region 9","2 wk ahead","Bin","percent","6.1","6.2",0.0084
"HHS Region 9","2 wk ahead","Bin","percent","6.2","6.3",0.009
"HHS Region 9","2 wk ahead","Bin","percent","6.3","6.4",0.0071
"HHS Region 9","2 wk ahead","Bin","percent","6.4","6.5",0.0056
"HHS Region 9","2 wk ahead","Bin","percent","6.5","6.6",0.005
"HHS Region 9","2 wk ahead","Bin","percent","6.6","6.7",0.0044
"HHS Region 9","2 wk ahead","Bin","percent","6.7","6.8",0.004
"HHS Region 9","2 wk ahead","Bin","percent","6.8","6.9",0.005
"HHS Region 9","2 wk ahead","Bin","percent","6.9","7",0.0041
"HHS Region 9","2 wk ahead","Bin","percent","7","7.1",0.0039
"HHS Region 9","2 wk ahead","Bin","percent","7.1","7.2",0.0035
"HHS Region 9","2 wk ahead","Bin","percent","7.2","7.3",0.0033
"HHS Region 9","2 wk ahead","Bin","percent","7.3","7.4",0.0018
"HHS Region 9","2 wk ahead","Bin","percent","7.4","7.5",0.0016
"HHS Region 9","2 wk ahead","Bin","percent","7.5","7.6",0.0015
"HHS Region 9","2 wk ahead","Bin","percent","7.6","7.7",0.0021
"HHS Region 9","2 wk ahead","Bin","percent","7.7","7.8",0.0019
"HHS Region 9","2 wk ahead","Bin","percent","7.8","7.9",0.0018
"HHS Region 9","2 wk ahead","Bin","percent","7.9","8",0.001
"HHS Region 9","2 wk ahead","Bin","percent","8","8.1",0.000900000000000001
"HHS Region 9","2 wk ahead","Bin","percent","8.1","8.2",5e-04
"HHS Region 9","2 wk ahead","Bin","percent","8.2","8.3",0.001
"HHS Region 9","2 wk ahead","Bin","percent","8.3","8.4",8e-04
"HHS Region 9","2 wk ahead","Bin","percent","8.4","8.5",6e-04
"HHS Region 9","2 wk ahead","Bin","percent","8.5","8.6",3e-04
"HHS Region 9","2 wk ahead","Bin","percent","8.6","8.7",4e-04
"HHS Region 9","2 wk ahead","Bin","percent","8.7","8.8",5e-04
"HHS Region 9","2 wk ahead","Bin","percent","8.8","8.9",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","8.9","9",0
"HHS Region 9","2 wk ahead","Bin","percent","9","9.1",4e-04
"HHS Region 9","2 wk ahead","Bin","percent","9.1","9.2",3e-04
"HHS Region 9","2 wk ahead","Bin","percent","9.2","9.3",4e-04
"HHS Region 9","2 wk ahead","Bin","percent","9.3","9.4",6e-04
"HHS Region 9","2 wk ahead","Bin","percent","9.4","9.5",3e-04
"HHS Region 9","2 wk ahead","Bin","percent","9.5","9.6",0
"HHS Region 9","2 wk ahead","Bin","percent","9.6","9.7",2e-04
"HHS Region 9","2 wk ahead","Bin","percent","9.7","9.8",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","9.8","9.9",0
"HHS Region 9","2 wk ahead","Bin","percent","9.9","10",0
"HHS Region 9","2 wk ahead","Bin","percent","10","10.1",0
"HHS Region 9","2 wk ahead","Bin","percent","10.1","10.2",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","10.2","10.3",0
"HHS Region 9","2 wk ahead","Bin","percent","10.3","10.4",0
"HHS Region 9","2 wk ahead","Bin","percent","10.4","10.5",0
"HHS Region 9","2 wk ahead","Bin","percent","10.5","10.6",0
"HHS Region 9","2 wk ahead","Bin","percent","10.6","10.7",0
"HHS Region 9","2 wk ahead","Bin","percent","10.7","10.8",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","10.8","10.9",2e-04
"HHS Region 9","2 wk ahead","Bin","percent","10.9","11",0
"HHS Region 9","2 wk ahead","Bin","percent","11","11.1",0
"HHS Region 9","2 wk ahead","Bin","percent","11.1","11.2",0
"HHS Region 9","2 wk ahead","Bin","percent","11.2","11.3",0
"HHS Region 9","2 wk ahead","Bin","percent","11.3","11.4",0
"HHS Region 9","2 wk ahead","Bin","percent","11.4","11.5",0
"HHS Region 9","2 wk ahead","Bin","percent","11.5","11.6",9.99999999999999e-05
"HHS Region 9","2 wk ahead","Bin","percent","11.6","11.7",0
"HHS Region 9","2 wk ahead","Bin","percent","11.7","11.8",0
"HHS Region 9","2 wk ahead","Bin","percent","11.8","11.9",0
"HHS Region 9","2 wk ahead","Bin","percent","11.9","12",0
"HHS Region 9","2 wk ahead","Bin","percent","12","12.1",0
"HHS Region 9","2 wk ahead","Bin","percent","12.1","12.2",0
"HHS Region 9","2 wk ahead","Bin","percent","12.2","12.3",0
"HHS Region 9","2 wk ahead","Bin","percent","12.3","12.4",0
"HHS Region 9","2 wk ahead","Bin","percent","12.4","12.5",0
"HHS Region 9","2 wk ahead","Bin","percent","12.5","12.6",0
"HHS Region 9","2 wk ahead","Bin","percent","12.6","12.7",0
"HHS Region 9","2 wk ahead","Bin","percent","12.7","12.8",0
"HHS Region 9","2 wk ahead","Bin","percent","12.8","12.9",0
"HHS Region 9","2 wk ahead","Bin","percent","12.9","13",0
